tag,step,wall_time,value
loss/val_denorm,20,1783268972.424444,0.035347022116184235
loss/val_denorm_lead/lead_01,20,1783268972.424468,0.01240451168268919
loss/val_denorm_lead/lead_02,20,1783268972.4244804,0.020429769530892372
loss/val_denorm_lead/lead_03,20,1783268972.4356742,0.02735579013824463
loss/val_denorm_lead/lead_04,20,1783268972.448034,0.03366810083389282
loss/val_denorm_lead/lead_05,20,1783268972.464007,0.03949965909123421
loss/val_denorm_lead/lead_06,20,1783268972.4800847,0.04490097612142563
loss/val_denorm_lead/lead_07,20,1783268972.5150938,0.04991894215345383
loss/val_denorm_lead/lead_08,20,1783268972.533337,0.05459841340780258
loss/val_denorm_lead_var/siconc/lead_01,20,1783268972.7699914,0.0025208808947354555
loss/val_denorm_lead_var/siconc/lead_02,20,1783268972.7829862,0.004137611947953701
loss/val_denorm_lead_var/siconc/lead_03,20,1783268972.7961333,0.005349790211766958
loss/val_denorm_lead_var/siconc/lead_04,20,1783268972.8093526,0.006319972220808268
loss/val_denorm_lead_var/siconc/lead_05,20,1783268972.8274868,0.007121926639229059
loss/val_denorm_lead_var/siconc/lead_06,20,1783268972.8422887,0.00779381487518549
loss/val_denorm_lead_var/siconc/lead_07,20,1783268972.8579502,0.008357998915016651
loss/val_denorm_lead_var/siconc/lead_08,20,1783268972.8727844,0.008833450265228748
loss/val_denorm_lead_var/sithick/lead_01,20,1783268972.910539,0.003050713799893856
loss/val_denorm_lead_var/sithick/lead_02,20,1783268972.9289296,0.0048023187555372715
loss/val_denorm_lead_var/sithick/lead_03,20,1783268972.9441743,0.0061264242976903915
loss/val_denorm_lead_var/sithick/lead_04,20,1783268972.9584699,0.007253361865878105
loss/val_denorm_lead_var/sithick/lead_05,20,1783268972.9735417,0.008264733478426933
loss/val_denorm_lead_var/sithick/lead_06,20,1783268972.9915342,0.009193581528961658
loss/val_denorm_lead_var/sithick/lead_07,20,1783268973.009196,0.010064969770610332
loss/val_denorm_lead_var/sithick/lead_08,20,1783268973.0335248,0.010888120159506798
loss/val_denorm_lead_var/so/lead_01,20,1783268973.391086,0.008064348250627518
loss/val_denorm_lead_var/so/lead_02,20,1783268973.409548,0.013313231989741325
loss/val_denorm_lead_var/so/lead_03,20,1783268973.4273953,0.01771770790219307
loss/val_denorm_lead_var/so/lead_04,20,1783268973.4464822,0.021661685779690742
loss/val_denorm_lead_var/so/lead_05,20,1783268973.864671,0.025265226140618324
loss/val_denorm_lead_var/so/lead_06,20,1783268974.0802906,0.02858397550880909
loss/val_denorm_lead_var/so/lead_07,20,1783268974.0936964,0.031657807528972626
loss/val_denorm_lead_var/so/lead_08,20,1783268974.108113,0.034519486129283905
loss/val_denorm_lead_var/thetao/lead_01,20,1783268973.2215416,0.03028065152466297
loss/val_denorm_lead_var/thetao/lead_02,20,1783268973.241088,0.05147003009915352
loss/val_denorm_lead_var/thetao/lead_03,20,1783268973.2593548,0.07018259167671204
loss/val_denorm_lead_var/thetao/lead_04,20,1783268973.2776318,0.08741907775402069
loss/val_denorm_lead_var/thetao/lead_05,20,1783268973.2948053,0.10341297090053558
loss/val_denorm_lead_var/thetao/lead_06,20,1783268973.3098452,0.11825647950172424
loss/val_denorm_lead_var/thetao/lead_07,20,1783268973.325595,0.1320507973432541
loss/val_denorm_lead_var/thetao/lead_08,20,1783268973.341557,0.14491009712219238
loss/val_denorm_lead_var/uo/lead_01,20,1783268974.1359947,0.008571653626859188
loss/val_denorm_lead_var/uo/lead_02,20,1783268974.1506875,0.010971056297421455
loss/val_denorm_lead_var/uo/lead_03,20,1783268974.1639898,0.013109052553772926
loss/val_denorm_lead_var/uo/lead_04,20,1783268974.177844,0.015142426826059818
loss/val_denorm_lead_var/uo/lead_05,20,1783268974.1921887,0.017102058976888657
loss/val_denorm_lead_var/uo/lead_06,20,1783268974.206013,0.018984543159604073
loss/val_denorm_lead_var/uo/lead_07,20,1783268974.2202578,0.02078019268810749
loss/val_denorm_lead_var/uo/lead_08,20,1783268974.234396,0.02249109372496605
loss/val_denorm_lead_var/vo/lead_01,20,1783268974.2614172,0.008560463786125183
loss/val_denorm_lead_var/vo/lead_02,20,1783268974.2735012,0.011243223212659359
loss/val_denorm_lead_var/vo/lead_03,20,1783268974.2848358,0.013686257414519787
loss/val_denorm_lead_var/vo/lead_04,20,1783268974.292729,0.016028951853513718
loss/val_denorm_lead_var/vo/lead_05,20,1783268974.3005557,0.01829972304403782
loss/val_denorm_lead_var/vo/lead_06,20,1783268974.3089893,0.020478177815675735
loss/val_denorm_lead_var/vo/lead_07,20,1783268974.5270793,0.022531619295477867
loss/val_denorm_lead_var/vo/lead_08,20,1783268974.5469642,0.02447231113910675
loss/val_denorm_lead_var/zos/lead_01,20,1783268973.0653644,0.0059305643662810326
loss/val_denorm_lead_var/zos/lead_02,20,1783268973.0847523,0.008534030988812447
loss/val_denorm_lead_var/zos/lead_03,20,1783268973.1039932,0.010441017337143421
loss/val_denorm_lead_var/zos/lead_04,20,1783268973.1217582,0.012102575041353703
loss/val_denorm_lead_var/zos/lead_05,20,1783268973.1370447,0.013648255728185177
loss/val_denorm_lead_var/zos/lead_06,20,1783268973.1525893,0.015070107765495777
loss/val_denorm_lead_var/zos/lead_07,20,1783268973.1675608,0.016417011618614197
loss/val_denorm_lead_var/zos/lead_08,20,1783268973.1825712,0.0176983755081892
loss/val_denorm_var/siconc,20,1783268972.5526283,0.006304430775344372
loss/val_denorm_var/sithick,20,1783268972.8912055,0.0074555277824401855
loss/val_denorm_var/so,20,1783268973.3581862,0.022597933188080788
loss/val_denorm_var/thetao,20,1783268973.201276,0.09224783629179001
loss/val_denorm_var/uo,20,1783268974.123043,0.015894008800387383
loss/val_denorm_var/vo,20,1783268974.249079,0.016912590712308884
loss/val_denorm_var/zos,20,1783268973.0491693,0.012480242177844048
loss/val_lead/lead_01,20,1783268972.4244587,0.000977959018200636
loss/val_lead/lead_02,20,1783268972.424472,0.0014700236497446895
loss/val_lead/lead_03,20,1783268972.424844,0.0018875027308240533
loss/val_lead/lead_04,20,1783268972.4391043,0.0022654454223811626
loss/val_lead/lead_05,20,1783268972.4536748,0.0026153146754950285
loss/val_lead/lead_06,20,1783268972.4686646,0.0029397241305559874
loss/val_lead/lead_07,20,1783268972.486155,0.0032408679835498333
loss/val_lead/lead_08,20,1783268972.5205314,0.003521574195474386
loss/val_lead_var/siconc/lead_01,20,1783268972.7594974,0.002520878566429019
loss/val_lead_var/siconc/lead_02,20,1783268972.7739658,0.004137607757002115
loss/val_lead_var/siconc/lead_03,20,1783268972.787385,0.005349785089492798
loss/val_lead_var/siconc/lead_04,20,1783268972.800239,0.006319966167211533
loss/val_lead_var/siconc/lead_05,20,1783268972.8152854,0.007121919188648462
loss/val_lead_var/siconc/lead_06,20,1783268972.8329444,0.007793807424604893
loss/val_lead_var/siconc/lead_07,20,1783268972.8481295,0.00835799053311348
loss/val_lead_var/siconc/lead_08,20,1783268972.8629873,0.008833441883325577
loss/val_lead_var/sithick/lead_01,20,1783268972.8979847,0.0004002670757472515
loss/val_lead_var/sithick/lead_02,20,1783268972.9163516,0.0006300853565335274
loss/val_lead_var/sithick/lead_03,20,1783268972.9340484,0.0008038138039410114
loss/val_lead_var/sithick/lead_04,20,1783268972.9489064,0.0009516730206087232
loss/val_lead_var/sithick/lead_05,20,1783268972.9631798,0.0010843693744391203
loss/val_lead_var/sithick/lead_06,20,1783268972.9792702,0.0012062382884323597
loss/val_lead_var/sithick/lead_07,20,1783268972.9977891,0.0013205682625994086
loss/val_lead_var/sithick/lead_08,20,1783268973.0150118,0.0014285693177953362
loss/val_lead_var/so/lead_01,20,1783268973.3791368,0.00025112932780757546
loss/val_lead_var/so/lead_02,20,1783268973.397844,0.00041689793579280376
loss/val_lead_var/so/lead_03,20,1783268973.4154255,0.0005582910962402821
loss/val_lead_var/so/lead_04,20,1783268973.43398,0.0006861300207674503
loss/val_lead_var/so/lead_05,20,1783268973.6537592,0.0008035965147428215
loss/val_lead_var/so/lead_06,20,1783268973.8693538,0.0009121558396145701
loss/val_lead_var/so/lead_07,20,1783268974.084941,0.0010129257570952177
loss/val_lead_var/so/lead_08,20,1783268974.0984166,0.0011068988824263215
loss/val_lead_var/thetao/lead_01,20,1783268973.2084444,0.000902351166587323
loss/val_lead_var/thetao/lead_02,20,1783268973.2278812,0.0015378670068457723
loss/val_lead_var/thetao/lead_03,20,1783268973.248242,0.0021025200840085745
loss/val_lead_var/thetao/lead_04,20,1783268973.2657125,0.0026245503686368465
loss/val_lead_var/thetao/lead_05,20,1783268973.2829564,0.003110285382717848
loss/val_lead_var/thetao/lead_06,20,1783268973.300038,0.003562063677236438
loss/val_lead_var/thetao/lead_07,20,1783268973.3153763,0.003982697147876024
loss/val_lead_var/thetao/lead_08,20,1783268973.330344,0.004375539720058441
loss/val_lead_var/uo/lead_01,20,1783268974.127639,0.004138553980737925
loss/val_lead_var/uo/lead_02,20,1783268974.1406324,0.005405431147664785
loss/val_lead_var/uo/lead_03,20,1783268974.1558993,0.006558442022651434
loss/val_lead_var/uo/lead_04,20,1783268974.1684334,0.007650063373148441
loss/val_lead_var/uo/lead_05,20,1783268974.1823018,0.008701981045305729
loss/val_lead_var/uo/lead_06,20,1783268974.1969292,0.009712669998407364
loss/val_lead_var/uo/lead_07,20,1783268974.2110193,0.010674123652279377
loss/val_lead_var/uo/lead_08,20,1783268974.2248116,0.011590695008635521
loss/val_lead_var/vo/lead_01,20,1783268974.253156,0.004248775541782379
loss/val_lead_var/vo/lead_02,20,1783268974.265524,0.005642467178404331
loss/val_lead_var/vo/lead_03,20,1783268974.2773843,0.006930677220225334
loss/val_lead_var/vo/lead_04,20,1783268974.2875714,0.008167586289346218
loss/val_lead_var/vo/lead_05,20,1783268974.2954867,0.009369200095534325
loss/val_lead_var/vo/lead_06,20,1783268974.3035417,0.010523137636482716
loss/val_lead_var/vo/lead_07,20,1783268974.3130455,0.011611499823629856
loss/val_lead_var/vo/lead_08,20,1783268974.5337563,0.012638997286558151
loss/val_lead_var/zos/lead_01,20,1783268973.0544138,0.0015295521588996053
loss/val_lead_var/zos/lead_02,20,1783268973.071145,0.002201012335717678
loss/val_lead_var/zos/lead_03,20,1783268973.0906813,0.002692843321710825
loss/val_lead_var/zos/lead_04,20,1783268973.1104329,0.0031213758047670126
loss/val_lead_var/zos/lead_05,20,1783268973.127021,0.003520022379234433
loss/val_lead_var/zos/lead_06,20,1783268973.1425345,0.0038867322728037834
loss/val_lead_var/zos/lead_07,20,1783268973.1569393,0.004234112333506346
loss/val_lead_var/zos/lead_08,20,1783268973.1721356,0.004564588889479637
loss/val_norm,20,1783268972.4244363,0.002364801475778222
loss/val_norm_lead/lead_01,20,1783268972.424463,0.000977959018200636
loss/val_norm_lead/lead_02,20,1783268972.4244764,0.0014700236497446895
loss/val_norm_lead/lead_03,20,1783268972.4306936,0.0018875027308240533
loss/val_norm_lead/lead_04,20,1783268972.4434686,0.0022654454223811626
loss/val_norm_lead/lead_05,20,1783268972.4591029,0.0026153146754950285
loss/val_norm_lead/lead_06,20,1783268972.4743464,0.0029397241305559874
loss/val_norm_lead/lead_07,20,1783268972.5096743,0.0032408679835498333
loss/val_norm_lead/lead_08,20,1783268972.5270216,0.003521574195474386
loss/val_norm_lead_var/siconc/lead_01,20,1783268972.7648199,0.002520878566429019
loss/val_norm_lead_var/siconc/lead_02,20,1783268972.7782843,0.004137607757002115
loss/val_norm_lead_var/siconc/lead_03,20,1783268972.7920063,0.005349785089492798
loss/val_norm_lead_var/siconc/lead_04,20,1783268972.8045442,0.006319966167211533
loss/val_norm_lead_var/siconc/lead_05,20,1783268972.8213394,0.007121919188648462
loss/val_norm_lead_var/siconc/lead_06,20,1783268972.8372931,0.007793807424604893
loss/val_norm_lead_var/siconc/lead_07,20,1783268972.853085,0.00835799053311348
loss/val_norm_lead_var/siconc/lead_08,20,1783268972.8679416,0.008833441883325577
loss/val_norm_lead_var/sithick/lead_01,20,1783268972.90459,0.0004002670757472515
loss/val_norm_lead_var/sithick/lead_02,20,1783268972.9223866,0.0006300853565335274
loss/val_norm_lead_var/sithick/lead_03,20,1783268972.9395883,0.0008038138039410114
loss/val_norm_lead_var/sithick/lead_04,20,1783268972.9534733,0.0009516730206087232
loss/val_norm_lead_var/sithick/lead_05,20,1783268972.9683814,0.0010843693744391203
loss/val_norm_lead_var/sithick/lead_06,20,1783268972.9851627,0.0012062382884323597
loss/val_norm_lead_var/sithick/lead_07,20,1783268973.003335,0.0013205682625994086
loss/val_norm_lead_var/sithick/lead_08,20,1783268973.0204995,0.0014285693177953362
loss/val_norm_lead_var/so/lead_01,20,1783268973.3854856,0.00025112932780757546
loss/val_norm_lead_var/so/lead_02,20,1783268973.4040906,0.00041689793579280376
loss/val_norm_lead_var/so/lead_03,20,1783268973.421414,0.0005582910962402821
loss/val_norm_lead_var/so/lead_04,20,1783268973.4409213,0.0006861300207674503
loss/val_norm_lead_var/so/lead_05,20,1783268973.6584044,0.0008035965147428215
loss/val_norm_lead_var/so/lead_06,20,1783268974.0755422,0.0009121558396145701
loss/val_norm_lead_var/so/lead_07,20,1783268974.089363,0.0010129257570952177
loss/val_norm_lead_var/so/lead_08,20,1783268974.103567,0.0011068988824263215
loss/val_norm_lead_var/thetao/lead_01,20,1783268973.214794,0.000902351166587323
loss/val_norm_lead_var/thetao/lead_02,20,1783268973.234315,0.0015378670068457723
loss/val_norm_lead_var/thetao/lead_03,20,1783268973.254103,0.0021025200840085745
loss/val_norm_lead_var/thetao/lead_04,20,1783268973.271899,0.0026245503686368465
loss/val_norm_lead_var/thetao/lead_05,20,1783268973.2886794,0.003110285382717848
loss/val_norm_lead_var/thetao/lead_06,20,1783268973.3048368,0.003562063677236438
loss/val_norm_lead_var/thetao/lead_07,20,1783268973.3204875,0.003982697147876024
loss/val_norm_lead_var/thetao/lead_08,20,1783268973.3360791,0.004375539720058441
loss/val_norm_lead_var/uo/lead_01,20,1783268974.1318467,0.004138553980737925
loss/val_norm_lead_var/uo/lead_02,20,1783268974.1454465,0.005405431147664785
loss/val_norm_lead_var/uo/lead_03,20,1783268974.1601706,0.006558442022651434
loss/val_norm_lead_var/uo/lead_04,20,1783268974.1732452,0.007650063373148441
loss/val_norm_lead_var/uo/lead_05,20,1783268974.1873152,0.008701981045305729
loss/val_norm_lead_var/uo/lead_06,20,1783268974.201527,0.009712669998407364
loss/val_norm_lead_var/uo/lead_07,20,1783268974.2153997,0.010674123652279377
loss/val_norm_lead_var/uo/lead_08,20,1783268974.22944,0.011590695008635521
loss/val_norm_lead_var/vo/lead_01,20,1783268974.2573943,0.004248775541782379
loss/val_norm_lead_var/vo/lead_02,20,1783268974.269527,0.005642467178404331
loss/val_norm_lead_var/vo/lead_03,20,1783268974.2816195,0.006930677220225334
loss/val_norm_lead_var/vo/lead_04,20,1783268974.290119,0.008167586289346218
loss/val_norm_lead_var/vo/lead_05,20,1783268974.2980428,0.009369200095534325
loss/val_norm_lead_var/vo/lead_06,20,1783268974.3057737,0.010523137636482716
loss/val_norm_lead_var/vo/lead_07,20,1783268974.5198205,0.011611499823629856
loss/val_norm_lead_var/vo/lead_08,20,1783268974.540103,0.012638997286558151
loss/val_norm_lead_var/zos/lead_01,20,1783268973.0598605,0.0015295521588996053
loss/val_norm_lead_var/zos/lead_02,20,1783268973.077544,0.002201012335717678
loss/val_norm_lead_var/zos/lead_03,20,1783268973.0975227,0.002692843321710825
loss/val_norm_lead_var/zos/lead_04,20,1783268973.1163821,0.0031213758047670126
loss/val_norm_lead_var/zos/lead_05,20,1783268973.1320066,0.003520022379234433
loss/val_norm_lead_var/zos/lead_06,20,1783268973.147982,0.0038867322728037834
loss/val_norm_lead_var/zos/lead_07,20,1783268973.1620715,0.004234112333506346
loss/val_norm_lead_var/zos/lead_08,20,1783268973.176342,0.004564588889479637
loss/val_norm_var/siconc,20,1783268972.545994,0.006304424721747637
loss/val_norm_var/sithick,20,1783268972.884531,0.0009781980188563466
loss/val_norm_var/so,20,1783268973.353107,0.0007185031427070498
loss/val_norm_var/thetao,20,1783268973.1948254,0.0027747342828661203
loss/val_norm_var/uo,20,1783268974.118005,0.008053994737565517
loss/val_norm_var/vo,20,1783268974.2447276,0.008641542866826057
loss/val_norm_var/zos,20,1783268973.0438242,0.003218779806047678
loss/val_var/siconc,20,1783268972.5397072,0.006304424721747637
loss/val_var/sithick,20,1783268972.8781905,0.0009781980188563466
loss/val_var/so,20,1783268973.3472311,0.0007185031427070498
loss/val_var/thetao,20,1783268973.18855,0.0027747342828661203
loss/val_var/uo,20,1783268974.1130285,0.008053994737565517
loss/val_var/vo,20,1783268974.239678,0.008641542866826057
loss/val_var/zos,20,1783268973.0385509,0.003218779806047678
loss/train,21,1783271078.1546438,0.002120106015354395
loss/train,22,1783273189.9296672,0.002110547386109829
loss/train,23,1783275302.4852283,0.0021131853573024273
loss/train,24,1783277412.2835004,0.0021108342334628105
loss/ema_val,25,1783279922.7110953,0.002309846691787243
loss/ema_val_denorm,25,1783279922.7111,0.03459397330880165
loss/train,25,1783279523.355965,0.0021103329490870237
loss/val,25,1783279922.7110453,0.0023608936462551355
loss/val_denorm,25,1783279922.7110903,0.03524082526564598
loss/val_denorm_lead/lead_01,25,1783279922.7111132,0.012397066690027714
loss/val_denorm_lead/lead_02,25,1783279922.7111268,0.020394302904605865
loss/val_denorm_lead/lead_03,25,1783279922.7217896,0.0272869560867548
loss/val_denorm_lead/lead_04,25,1783279922.735907,0.03355540335178375
loss/val_denorm_lead/lead_05,25,1783279922.7496278,0.03935759514570236
loss/val_denorm_lead/lead_06,25,1783279922.7671795,0.04474462568759918
loss/val_denorm_lead/lead_07,25,1783279922.7834084,0.04975403845310211
loss/val_denorm_lead/lead_08,25,1783279922.8015695,0.05443660914897919
loss/val_denorm_lead_var/siconc/lead_01,25,1783279922.8362744,0.0025556597393006086
loss/val_denorm_lead_var/siconc/lead_02,25,1783279922.8595264,0.004178115166723728
loss/val_denorm_lead_var/siconc/lead_03,25,1783279922.8853364,0.005387626588344574
loss/val_denorm_lead_var/siconc/lead_04,25,1783279922.902412,0.006351326126605272
loss/val_denorm_lead_var/siconc/lead_05,25,1783279922.9136853,0.007143330294638872
loss/val_denorm_lead_var/siconc/lead_06,25,1783279922.9235318,0.007801210042089224
loss/val_denorm_lead_var/siconc/lead_07,25,1783279922.940038,0.008350425399839878
loss/val_denorm_lead_var/siconc/lead_08,25,1783279922.9580283,0.008809305727481842
loss/val_denorm_lead_var/sithick/lead_01,25,1783279922.9914181,0.0030457349494099617
loss/val_denorm_lead_var/sithick/lead_02,25,1783279923.0147412,0.004749133717268705
loss/val_denorm_lead_var/sithick/lead_03,25,1783279923.0367577,0.006014164071530104
loss/val_denorm_lead_var/sithick/lead_04,25,1783279923.0607176,0.007076561450958252
loss/val_denorm_lead_var/sithick/lead_05,25,1783279923.0775285,0.00801450852304697
loss/val_denorm_lead_var/sithick/lead_06,25,1783279923.091026,0.008863498456776142
loss/val_denorm_lead_var/sithick/lead_07,25,1783279923.1104383,0.009651447646319866
loss/val_denorm_lead_var/sithick/lead_08,25,1783279923.1352296,0.010390407405793667
loss/val_denorm_lead_var/so/lead_01,25,1783279923.8618267,0.008064556866884232
loss/val_denorm_lead_var/so/lead_02,25,1783279923.8810558,0.013302207924425602
loss/val_denorm_lead_var/so/lead_03,25,1783279924.102676,0.01769554615020752
loss/val_denorm_lead_var/so/lead_04,25,1783279924.1212761,0.02163669466972351
loss/val_denorm_lead_var/so/lead_05,25,1783279924.1499188,0.025241339579224586
loss/val_denorm_lead_var/so/lead_06,25,1783279924.1958013,0.02856277860701084
loss/val_denorm_lead_var/so/lead_07,25,1783279924.222291,0.031640227884054184
loss/val_denorm_lead_var/so/lead_08,25,1783279924.2525268,0.03450784459710121
loss/val_denorm_lead_var/thetao/lead_01,25,1783279923.7305567,0.03022933006286621
loss/val_denorm_lead_var/thetao/lead_02,25,1783279923.740501,0.05134031921625137
loss/val_denorm_lead_var/thetao/lead_03,25,1783279923.74944,0.06995813548564911
loss/val_denorm_lead_var/thetao/lead_04,25,1783279923.7604988,0.08704454451799393
loss/val_denorm_lead_var/thetao/lead_05,25,1783279923.7745564,0.10294383764266968
loss/val_denorm_lead_var/thetao/lead_06,25,1783279923.786148,0.11775796115398407
loss/val_denorm_lead_var/thetao/lead_07,25,1783279923.8029613,0.13154801726341248
loss/val_denorm_lead_var/thetao/lead_08,25,1783279923.8257544,0.1444462388753891
loss/val_denorm_lead_var/uo/lead_01,25,1783279924.3018894,0.008541852235794067
loss/val_denorm_lead_var/uo/lead_02,25,1783279924.3209355,0.010935301892459393
loss/val_denorm_lead_var/uo/lead_03,25,1783279924.3483968,0.013070868328213692
loss/val_denorm_lead_var/uo/lead_04,25,1783279924.3649745,0.015093905851244926
loss/val_denorm_lead_var/uo/lead_05,25,1783279924.3791149,0.017035163938999176
loss/val_denorm_lead_var/uo/lead_06,25,1783279924.3920357,0.01890898123383522
loss/val_denorm_lead_var/uo/lead_07,25,1783279924.4053113,0.020708704367280006
loss/val_denorm_lead_var/uo/lead_08,25,1783279924.4263773,0.022435402497649193
loss/val_denorm_lead_var/vo/lead_01,25,1783279924.4420753,0.008652551099658012
loss/val_denorm_lead_var/vo/lead_02,25,1783279924.4536152,0.011303476989269257
loss/val_denorm_lead_var/vo/lead_03,25,1783279924.4708488,0.013728468678891659
loss/val_denorm_lead_var/vo/lead_04,25,1783279924.484395,0.016075432300567627
loss/val_denorm_lead_var/vo/lead_05,25,1783279924.4960256,0.01837119646370411
loss/val_denorm_lead_var/vo/lead_06,25,1783279924.5069294,0.020557142794132233
loss/val_denorm_lead_var/vo/lead_07,25,1783279924.5391536,0.022609293460845947
loss/val_denorm_lead_var/vo/lead_08,25,1783279924.5603745,0.024542858824133873
loss/val_denorm_lead_var/zos/lead_01,25,1783279923.1786833,0.005935464520007372
loss/val_denorm_lead_var/zos/lead_02,25,1783279923.2025306,0.008559116162359715
loss/val_denorm_lead_var/zos/lead_03,25,1783279923.4230015,0.01047211792320013
loss/val_denorm_lead_var/zos/lead_04,25,1783279923.4490833,0.012118499726057053
loss/val_denorm_lead_var/zos/lead_05,25,1783279923.4626703,0.013651341199874878
loss/val_denorm_lead_var/zos/lead_06,25,1783279923.4778645,0.015065009705722332
loss/val_denorm_lead_var/zos/lead_07,25,1783279923.4925585,0.016398757696151733
loss/val_denorm_lead_var/zos/lead_08,25,1783279923.5083213,0.017672762274742126
loss/val_denorm_var/siconc,25,1783279922.8178713,0.006322124972939491
loss/val_denorm_var/sithick,25,1783279922.972372,0.0072256820276379585
loss/val_denorm_var/so,25,1783279923.843681,0.022581400349736214
loss/val_denorm_var/thetao,25,1783279923.7216,0.0919085443019867
loss/val_denorm_var/uo,25,1783279924.2788408,0.015841271728277206
loss/val_denorm_var/vo,25,1783279924.434038,0.01698005199432373
loss/val_denorm_var/zos,25,1783279923.1572506,0.012484133243560791
loss/val_lead/lead_01,25,1783279922.7111044,0.0009810396004468203
loss/val_lead/lead_02,25,1783279922.711118,0.0014717024751007557
loss/val_lead/lead_03,25,1783279922.711553,0.0018869148334488273
loss/val_lead/lead_04,25,1783279922.726998,0.0022621983662247658
loss/val_lead/lead_05,25,1783279922.7403,0.0026100166141986847
loss/val_lead/lead_06,25,1783279922.7550223,0.0029324672650545835
loss/val_lead/lead_07,25,1783279922.7723799,0.003231731941923499
loss/val_lead/lead_08,25,1783279922.7892535,0.0035110791213810444
loss/val_lead_var/siconc/lead_01,25,1783279922.82343,0.0025556571781635284
loss/val_lead_var/siconc/lead_02,25,1783279922.8441458,0.004178110975772142
loss/val_lead_var/siconc/lead_03,25,1783279922.8680034,0.005387621000409126
loss/val_lead_var/siconc/lead_04,25,1783279922.8933113,0.006351320073008537
loss/val_lead_var/siconc/lead_05,25,1783279922.9062934,0.0071433233097195625
loss/val_lead_var/siconc/lead_06,25,1783279922.9168434,0.00780120212584734
loss/val_lead_var/siconc/lead_07,25,1783279922.9295104,0.008350417017936707
loss/val_lead_var/siconc/lead_08,25,1783279922.9446735,0.008809296414256096
loss/val_lead_var/sithick/lead_01,25,1783279922.9781575,0.0003996138402726501
loss/val_lead_var/sithick/lead_02,25,1783279922.99973,0.0006231072475202382
loss/val_lead_var/sithick/lead_03,25,1783279923.0216215,0.0007890848210081458
loss/val_lead_var/sithick/lead_04,25,1783279923.0455112,0.0009284759871661663
loss/val_lead_var/sithick/lead_05,25,1783279923.0648425,0.001051538740284741
loss/val_lead_var/sithick/lead_06,25,1783279923.081862,0.0011629300424829125
loss/val_lead_var/sithick/lead_07,25,1783279923.096747,0.0012663123197853565
loss/val_lead_var/sithick/lead_08,25,1783279923.1190808,0.0013632671907544136
loss/val_lead_var/so/lead_01,25,1783279923.8494134,0.0002511620696168393
loss/val_lead_var/so/lead_02,25,1783279923.868482,0.00041668248013593256
loss/val_lead_var/so/lead_03,25,1783279923.8876088,0.0005577964475378394
loss/val_lead_var/so/lead_04,25,1783279924.1089413,0.0006855606334283948
loss/val_lead_var/so/lead_05,25,1783279924.1304278,0.0008030717726796865
loss/val_lead_var/so/lead_06,25,1783279924.176541,0.0009117426816374063
loss/val_lead_var/so/lead_07,25,1783279924.2048006,0.0010126580018550158
loss/val_lead_var/so/lead_08,25,1783279924.232857,0.0011068524327129126
loss/val_lead_var/thetao/lead_01,25,1783279923.724691,0.0009011179790832102
loss/val_lead_var/thetao/lead_02,25,1783279923.7350025,0.0015344758285209537
loss/val_lead_var/thetao/lead_03,25,1783279923.743266,0.0020962918642908335
loss/val_lead_var/thetao/lead_04,25,1783279923.7532885,0.0026137931272387505
loss/val_lead_var/thetao/lead_05,25,1783279923.7667646,0.003096661763265729
loss/val_lead_var/thetao/lead_06,25,1783279923.77807,0.0035474991891533136
loss/val_lead_var/thetao/lead_07,25,1783279923.7919014,0.003967838827520609
loss/val_lead_var/thetao/lead_08,25,1783279923.8097186,0.004361659288406372
loss/val_lead_var/uo/lead_01,25,1783279924.2885284,0.004128632135689259
loss/val_lead_var/uo/lead_02,25,1783279924.3085864,0.005389327183365822
loss/val_lead_var/uo/lead_03,25,1783279924.3279898,0.00653495779260993
loss/val_lead_var/uo/lead_04,25,1783279924.35456,0.007622389122843742
loss/val_lead_var/uo/lead_05,25,1783279924.3698895,0.008670199662446976
loss/val_lead_var/uo/lead_06,25,1783279924.3833005,0.009679188951849937
loss/val_lead_var/uo/lead_07,25,1783279924.3964813,0.01064362283796072
loss/val_lead_var/uo/lead_08,25,1783279924.4140716,0.011569108814001083
loss/val_lead_var/vo/lead_01,25,1783279924.4366884,0.0042954012751579285
loss/val_lead_var/vo/lead_02,25,1783279924.4451473,0.005677522625774145
loss/val_lead_var/vo/lead_03,25,1783279924.4601371,0.006957199890166521
loss/val_lead_var/vo/lead_04,25,1783279924.4740202,0.008193806745111942
loss/val_lead_var/vo/lead_05,25,1783279924.4882042,0.009403501637279987
loss/val_lead_var/vo/lead_06,25,1783279924.4995177,0.010558746755123138
loss/val_lead_var/vo/lead_07,25,1783279924.5132446,0.011645689606666565
loss/val_lead_var/vo/lead_08,25,1783279924.5450618,0.012669467367231846
loss/val_lead_var/zos/lead_01,25,1783279923.1639996,0.0015308159636333585
loss/val_lead_var/zos/lead_02,25,1783279923.1866698,0.002207482233643532
loss/val_lead_var/zos/lead_03,25,1783279923.4110324,0.0027008643373847008
loss/val_lead_var/zos/lead_04,25,1783279923.4271395,0.003125482937321067
loss/val_lead_var/zos/lead_05,25,1783279923.4531782,0.0035208179615437984
loss/val_lead_var/zos/lead_06,25,1783279923.4678197,0.0038854172453284264
loss/val_lead_var/zos/lead_07,25,1783279923.483055,0.0042294044978916645
loss/val_lead_var/zos/lead_08,25,1783279923.4970222,0.0045579830184578896
